Timestamp,Ch1_Bias,Ch1_Derived_Peak,Ch1_Direct,Ch1_Direct RMS,Ch1_Veolocity_Peak,Ch1_Velocity_RMS,Ch2_Bias,Ch2_Derived_Peak,Ch2_Direct,Ch2_Direct_RMS,Ch2_Velocity_Peak,Ch2_Velocity_RMS
10/11/23 7:08,-12.023,0.02,0.071,0.014,0.002,0.01,-11.976,0.001,0.08,0.001,0.002,0.001
10/11/23 10:51,-12.024,0.001,0.002,0.001,0.036,0.001,-11.977,0.02,0.002,0.014,0.048,0.009
10/11/23 11:56,-12.023,0.001,0.002,0.001,0.002,0.021,-11.976,0.005,0.014,0.004,0.014,0.006
10/11/23 15:29,-12.024,0.012,0.02,0.008,0.025,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
10/11/23 16:50,-12.024,0.001,0.004,0.001,0.008,0.001,-11.978,0.001,0.002,0.001,0.006,0.001
10/11/23 18:34,-12.023,0.003,0.002,0.002,0.002,0.003,-11.976,0.004,0.005,0.003,0.002,0.004
10/11/23 20:01,-12.023,0.002,0.005,0.001,0.004,0.003,-11.976,0.001,0.002,0.001,0.002,0.001
10/12/23 0:53,-12.024,0.001,0.002,0.001,0.002,0.001,-11.978,0.003,0.004,0.002,0.005,0.003
10/12/23 1:41,-12.023,0.001,0.017,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/12/23 5:16,-12.024,0.004,0.002,0.003,0.006,0.003,-11.978,0.004,0.012,0.003,0.006,0.003
10/12/23 9:01,-12.023,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/12/23 10:59,-12.025,0.006,0.009,0.004,0.008,0.004,-11.979,0.006,0.009,0.005,0.011,0.005
10/12/23 11:00,-12.024,0.005,0.009,0.004,0.008,0.004,-11.978,0.005,0.002,0.004,0.003,0.001
10/12/23 12:10,-12.025,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.009,0.001,0.008,0.005
10/29/23 0:03,-12.024,0.002,0.002,0.001,0.004,0.003,-11.977,0.001,0.002,0.001,0.004,0.002
10/29/23 0:26,-12.024,0.001,0.003,0.001,0.002,0.001,-11.978,0.002,0.004,0.002,0.002,0.001
10/29/23 3:56,-12.024,0.001,0.003,0.001,0.002,0.002,-11.978,0.003,0.004,0.002,0.004,0.002
10/29/23 4:09,-12.024,0.002,0.002,0.001,0.004,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/29/23 6:37,-12.024,0.001,0.002,0.001,0.004,0.002,-11.978,0.002,0.002,0.002,0.002,0.001
10/29/23 10:38,-12.024,0.002,0.003,0.001,0.002,0.001,-11.976,0.001,0.004,0.001,0.004,0.002
10/29/23 11:41,-12.024,0.001,0.003,0.001,0.004,0.001,-11.977,0.001,0.004,0.001,0.002,0.001
10/29/23 14:48,-12.024,0.002,0.002,0.001,0.002,0.003,-11.978,0.003,0.002,0.002,0.005,0.003
10/29/23 16:06,-12.024,0.001,0.004,0.001,0.002,0.001,-11.977,0.001,0.005,0.001,0.002,0.004
10/29/23 17:31,-12.024,0.003,0.002,0.002,0.005,0.003,-11.978,0.004,0.002,0.003,0.006,0.001
10/29/23 22:19,-12.024,0.002,0.002,0.001,0.005,0.003,-11.978,0.003,0.002,0.002,0.006,0.002
10/29/23 23:41,-12.024,0.001,0.004,0.001,0.002,0.001,-11.977,0.001,0.004,0.001,0.002,0.001
10/30/23 3:51,-12.024,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
10/30/23 4:59,-12.024,0.005,0.007,0.004,0.007,0.004,-11.976,0.004,0.006,0.003,0.007,0.003
10/30/23 8:43,-12.024,0.001,0.027,0.001,0.002,0.001,-11.978,0.001,0.019,0.001,0.002,0.009
10/30/23 10:22,-12.024,0.02,0.002,0.014,0.023,0.017,-11.977,0.011,0.002,0.008,0.016,0.001
10/30/23 11:44,-12.024,0.001,0.002,0.001,0.002,0.01,-11.978,0.009,0.018,0.006,0.018,0.01
10/30/23 14:39,-12.024,0.008,0.019,0.006,0.025,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/30/23 18:45,-12.024,0.001,0.016,0.001,0.01,0.005,-11.978,0.001,0.002,0.001,0.002,0.001
10/30/23 19:59,-12.024,0.006,0.002,0.004,0.002,0.001,-11.977,0.009,0.023,0.006,0.012,0.008
10/30/23 20:16,-12.024,0.002,0.003,0.002,0.004,0.003,-11.978,0.003,0.004,0.002,0.002,0.001
10/31/23 0:37,-12.023,0.001,0.002,0.001,0.002,0.001,-11.976,0.001,0.002,0.001,0.005,0.003
10/31/23 2:05,-12.024,0.002,0.004,0.001,0.002,0.002,-11.978,0.002,0.002,0.002,0.002,0.001
10/31/23 5:52,-12.023,0.001,0.002,0.001,0.004,0.001,-11.976,0.001,0.005,0.001,0.005,0.002
10/31/23 6:26,-12.023,0.001,0.008,0.001,0.002,0.001,-11.976,0.001,0.002,0.001,0.002,0.001
10/31/23 10:58,-12.024,0.005,0.002,0.004,0.012,0.006,-11.977,0.006,0.011,0.004,0.015,0.006
10/31/23 11:02,-12.024,0.008,0.002,0.005,0.002,0.007,-11.977,0.01,0.012,0.007,0.017,0.008
10/31/23 12:41,-12.024,0.001,0.012,0.001,0.019,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
10/31/23 16:38,-12.025,0.001,0.001,0,0.001,0.001,-11.978,0.001,0.002,0,0.002,0.001
10/31/23 19:56,-12.024,0.007,0.013,0.005,0.018,0.007,-11.977,0.009,0.015,0.006,0.021,0.008
10/31/23 20:08,-12.024,0.003,0.004,0.002,0.006,0.004,-11.978,0.003,0.004,0.002,0.002,0.004
11/1/23 0:30,-12.023,0.001,0.002,0.001,0.002,0.001,-11.976,0.001,0.002,0.001,0.006,0.001
11/1/23 1:07,-12.023,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/1/23 5:40,-12.023,0.004,0.008,0.003,0.008,0.003,-11.976,0.004,0.009,0.003,0.009,0.004
11/1/23 7:58,-12.022,0.001,0.002,0.001,0.002,0.001,-11.975,0.011,0.012,0.008,0.013,0.001
11/1/23 10:35,-12.023,0.011,0.012,0.008,0.011,0.008,-11.977,0.001,0.003,0.001,0.003,0.009
11/1/23 11:24,-12.023,0.01,0.011,0.007,0.002,0.001,-11.976,0.012,0.012,0.009,0.017,0.011
11/1/23 14:48,-12.024,0.001,0.002,0.001,0.015,0.011,-11.977,0.001,0.002,0.001,0.002,0.001
11/1/23 18:12,-12.024,0.028,0.118,0.02,0.049,0.021,-11.977,0.024,0.152,0.017,0.002,0.007
11/1/23 19:57,-12.023,0.001,0.002,0.001,0.002,0.001,-11.976,0.001,0.002,0.001,0.047,0.001
11/1/23 21:07,-12.023,0.001,0.012,0.001,0.019,0.001,-11.977,0.001,0.011,0.001,0.002,0.001
11/2/23 0:49,-12.023,0.005,0.002,0.004,0.002,0.005,-11.976,0.005,0.002,0.004,0.008,0.005
11/2/23 3:44,-12.023,0.001,0.003,0.001,0.004,0.001,-11.977,0.001,0.004,0.001,0.004,0.001
11/2/23 4:42,-12.023,0.007,0.007,0.005,0.01,0.007,-11.976,0.008,0.008,0.005,0.011,0.007
11/2/23 8:51,-12.023,0.01,0.013,0.007,0.016,0.009,-11.975,0.011,0.012,0.008,0.014,0.01
11/2/23 10:48,-12.024,0.001,0.002,0.001,0.003,0.001,-11.977,0.001,0.003,0.001,0.003,0.001
11/2/23 11:00,-12.023,0.012,0.022,0.009,0.021,0.011,-11.976,0.011,0.019,0.008,0.014,0.001
11/2/23 15:53,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.003,0.01
11/2/23 17:17,-12.024,0.001,0.016,0.001,0.015,0.009,-11.977,0.012,0.016,0.008,0.018,0.011
11/2/23 19:26,-12.023,0.011,0.002,0.007,0.002,0.001,-11.976,0.001,0.002,0.001,0.002,0.001
11/2/23 20:06,-12.024,0.006,0.005,0.004,0.006,0.005,-11.977,0.006,0.002,0.004,0.008,0.006
11/3/23 0:54,-12.023,0.001,0.002,0.001,0.002,0.001,-11.976,0.001,0.006,0.001,0.002,0.001
11/3/23 3:56,-12.024,0.001,0.002,0.001,0.003,0.001,-11.977,0.001,0.003,0.001,0.003,0.001
11/3/23 4:57,-12.023,0.008,0.009,0.006,0.013,0.008,-11.976,0.009,0.011,0.006,0.015,0.008
11/3/23 6:27,-12.023,0.011,0.01,0.008,0.01,0.008,-11.976,0.013,0.012,0.009,0.013,0.011
11/3/23 10:59,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.003,0.001
11/3/23 11:15,-12.023,0.009,0.015,0.006,0.036,0.016,-11.976,0.011,0.012,0.008,0.003,0.01
11/3/23 14:19,-12.024,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.014,0.001
11/3/23 16:29,-12.024,0.002,0.004,0.001,0.006,0.003,-11.977,0.001,0.002,0.001,0.002,0.001
11/3/23 19:57,-12.023,0.001,0.002,0.001,0.002,0.001,-11.976,0.002,0.005,0.002,0.007,0.003
11/3/23 23:12,-12.023,0.008,0.002,0.006,0.002,0.001,-11.976,0.001,0.002,0.001,0.014,0.001
11/3/23 23:34,-12.024,0.001,0.009,0.001,0.012,0.008,-11.977,0.01,0.011,0.007,0.002,0.009
11/4/23 2:27,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.003,0.001
11/4/23 5:28,-12.023,0.004,0.006,0.003,0.008,0.004,-11.976,0.005,0.007,0.004,0.008,0.005
11/4/23 7:17,-12.023,0.006,0.007,0.004,0.009,0.006,-11.976,0.007,0.008,0.005,0.011,0.007
11/4/23 9:47,-12.023,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.003,0.001,0.003,0.001
11/4/23 11:09,-12.023,0.003,0.004,0.002,0.002,0.001,-11.976,0.003,0.005,0.002,0.006,0.003
11/4/23 15:01,-12.024,0.001,0.002,0.001,0.005,0.003,-11.977,0.001,0.002,0.001,0.003,0.001
11/4/23 16:53,-12.024,0.002,0.003,0.001,0.005,0.003,-11.976,0.001,0.004,0.001,0.004,0.002
11/4/23 19:48,-12.023,0.001,0.002,0.001,0.002,0.001,-11.978,0.002,0.002,0.002,0.002,0.001
11/4/23 21:07,-12.024,0.001,0.003,0.001,0.004,0.001,-11.978,0.001,0.004,0.001,0.005,0.001
11/4/23 23:46,-12.023,0.002,0.002,0.001,0.002,0.003,-11.976,0.002,0.002,0.002,0.002,0.003
11/5/23 2:25,-12.024,0.002,0.002,0.001,0.004,0.003,-11.977,0.002,0.004,0.002,0.004,0.002
11/5/23 4:27,-12.023,0.001,0.003,0.001,0.002,0.001,-11.976,0.001,0.002,0.001,0.002,0.001
11/5/23 8:00,-12.023,0.002,0.002,0.002,0.004,0.001,-11.976,0.001,0.002,0.001,0.002,0.001
11/5/23 9:28,-12.024,0.001,0.003,0.001,0.002,0.002,-11.977,0.003,0.004,0.002,0.005,0.003
11/5/23 10:04,-12.023,0.002,0.003,0.001,0.002,0.001,-11.978,0.002,0.004,0.002,0.005,0.001
11/5/23 14:12,-12.024,0.001,0.002,0.001,0.004,0.003,-11.976,0.001,0.002,0.001,0.002,0.003
11/5/23 17:22,-12.024,0.002,0.002,0.001,0.004,0.001,-11.976,0.003,0.004,0.002,0.004,0.002
11/5/23 18:36,-12.023,0.001,0.004,0.001,0.002,0.003,-11.978,0.001,0.002,0.001,0.002,0.001
11/5/23 20:34,-12.024,0.002,0.003,0.001,0.005,0.001,-11.977,0.001,0.002,0.001,0.004,0.001
11/5/23 23:43,-12.023,0.001,0.002,0.001,0.002,0.003,-11.978,0.002,0.004,0.002,0.002,0.003
11/6/23 0:21,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/6/23 4:01,-12.023,0.004,0.006,0.003,0.011,0.005,-11.978,0.003,0.006,0.002,0.006,0.003
11/6/23 6:50,-12.023,0.001,0.002,0.001,0.002,0.004,-11.978,0.001,0.015,0.001,0.002,0.001
11/6/23 9:59,-12.024,0.005,0.018,0.003,0.029,0.001,-11.976,0.006,0.002,0.004,0.015,0.006
11/6/23 10:18,-12.023,0.008,0.002,0.006,0.002,0.008,-11.978,0.001,0.002,0.001,0.014,0.001
11/6/23 14:23,-12.024,0.001,0.018,0.001,0.025,0.001,-11.976,0.008,0.014,0.006,0.002,0.007
11/6/23 15:00,-12.024,0.014,0.035,0.01,0.035,0.009,-11.978,0.013,0.002,0.009,0.014,0.008
11/6/23 18:04,-12.025,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.018,0.001,0.002,0.001
11/6/23 19:06,-12.024,0.002,0.003,0.001,0.002,0.003,-11.978,0.001,0.002,0.001,0.002,0.001
11/6/23 22:37,-12.024,0.001,0.002,0.001,0.004,0.001,-11.977,0.002,0.004,0.002,0.005,0.002
11/7/23 0:07,-12.024,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
11/7/23 0:29,-12.024,0.003,0.006,0.002,0.006,0.005,-11.976,0.004,0.007,0.003,0.006,0.004
11/7/23 5:38,-12.024,0.001,0.017,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/7/23 6:07,-12.024,0.005,0.002,0.004,0.025,0.009,-11.978,0.006,0.013,0.005,0.012,0.006
11/7/23 10:34,-12.024,0.001,0.007,0.001,0.007,0.004,-11.978,0.006,0.002,0.004,0.01,0.005
11/7/23 14:49,-12.024,0.005,0.002,0.003,0.002,0.001,-11.977,0.001,0.01,0.001,0.002,0.001
11/7/23 17:45,-12.025,0.004,0.002,0.003,0.002,0.004,-11.978,0.006,0.002,0.004,0.002,0.005
11/7/23 18:13,-12.024,0.001,0.009,0.001,0.007,0.001,-11.977,0.001,0.012,0.001,0.011,0.001
11/7/23 19:17,-12.025,0.003,0.004,0.002,0.002,0.006,-11.978,0.002,0.004,0.002,0.006,0.003
11/7/23 22:35,-12.024,0.001,0.002,0.001,0.007,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/8/23 0:41,-12.024,0.004,0.002,0.003,0.009,0.001,-11.978,0.001,0.009,0.001,0.009,0.001
11/8/23 4:59,-12.024,0.001,0.011,0.001,0.002,0.004,-11.976,0.003,0.002,0.002,0.002,0.003
11/8/23 5:00,-12.024,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
11/8/23 5:32,-12.024,0.007,0.015,0.005,0.014,0.007,-11.976,0.011,0.017,0.008,0.022,0.01
11/8/23 11:37,-12.024,0.001,0.002,0.001,0.009,0.005,-11.977,0.009,0.002,0.006,0.002,0.001
11/8/23 14:57,-12.025,0.006,0.01,0.004,0.002,0.001,-11.979,0.001,0.012,0.001,0.011,0.007
11/8/23 15:01,-12.025,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
11/8/23 18:39,-12.025,0.01,0.012,0.007,0.011,0.008,-11.979,0.013,0.014,0.009,0.013,0.01
11/8/23 19:43,-12.026,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0.001,0.002,0.001
11/8/23 23:53,-12.024,0.002,0.003,0.002,0.004,0.002,-11.977,0.003,0.004,0.002,0.005,0.004
11/9/23 0:10,-12.025,0.001,0.004,0.001,0.005,0.001,-11.978,0.001,0.004,0.001,0.002,0.001
11/9/23 4:47,-12.024,0.002,0.002,0.002,0.002,0.004,-11.977,0.003,0.002,0.002,0.005,0.003
11/9/23 5:04,-12.024,0.027,0.088,0.019,0.018,0.012,-11.977,0.001,0.002,0.001,0.012,0.001
11/9/23 9:47,-12.025,0.001,0.002,0.001,0.002,0.001,-11.978,0.029,0.116,0.02,0.002,0.006
11/9/23 10:01,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/9/23 13:50,-12.026,0.007,0.01,0.005,0.017,0.012,-11.98,0.009,0.011,0.006,0.015,0.008
11/9/23 15:40,-12.026,0.008,0.016,0.006,0.015,0.01,-11.98,0.011,0.02,0.008,0.021,0.009
11/9/23 17:36,-12.026,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
11/9/23 19:12,-12.026,0.002,0.003,0.001,0.002,0.002,-11.979,0.002,0.004,0.002,0.005,0.004
11/9/23 23:54,-12.025,0.001,0.002,0.001,0.004,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/10/23 0:02,-12.025,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
11/10/23 4:32,-12.024,0.003,0.01,0.002,0.012,0.008,-11.977,0.003,0.012,0.002,0.01,0.002
11/10/23 6:23,-12.024,0.004,0.007,0.003,0.002,0.001,-11.978,0.001,0.008,0.001,0.002,0.001
11/10/23 9:07,-12.024,0.001,0.002,0.001,0.009,0.006,-11.977,0.007,0.002,0.005,0.008,0.006
11/10/23 10:08,-12.024,0.007,0.002,0.005,0.04,0.008,-11.977,0.01,0.002,0.007,0.036,0.008
11/10/23 14:53,-12.026,0.001,0.092,0.001,0.002,0.001,-11.979,0.001,0.092,0.001,0.002,0.001
11/10/23 16:44,-12.026,0.001,0.01,0.001,0.008,0.005,-11.979,0.01,0.012,0.007,0.011,0.008
11/10/23 18:58,-12.025,0.007,0.002,0.005,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
11/10/23 19:18,-12.025,0.001,0.002,0.001,0.002,0.002,-11.978,0.002,0.002,0.002,0.004,0.001
11/10/23 23:51,-12.024,0.002,0.003,0.001,0.004,0.001,-11.977,0.001,0.004,0.001,0.002,0.002
11/11/23 0:59,-12.024,0.002,0.005,0.001,0.002,0.001,-11.977,0.002,0.004,0.002,0.004,0.002
11/11/23 4:46,-12.023,0.001,0.002,0.001,0.004,0.002,-11.976,0.001,0.002,0.001,0.002,0.001
11/11/23 5:42,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.008,0.004
11/11/23 9:00,-12.023,0.003,0.004,0.002,0.006,0.003,-11.976,0.004,0.006,0.003,0.002,0.001
11/11/23 10:14,-12.023,0.002,0.004,0.002,0.002,0.003,-11.976,0.003,0.006,0.002,0.008,0.003
11/11/23 12:29,-12.024,0.001,0.002,0.001,0.006,0.001,-11.977,0.001,0.002,0.001,0.003,0.001
11/11/23 15:01,-12.023,0.002,0.002,0.001,0.004,0.003,-11.976,0.002,0.004,0.002,0.005,0.003
11/11/23 18:58,-12.025,0.001,0.005,0.001,0.002,0.001,-11.979,0.001,0.002,0.001,0.002,0.001
11/11/23 20:18,-12.025,0.002,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0.001,0.005,0.001
11/11/23 23:55,-12.024,0.001,0.003,0.001,0.004,0.002,-11.977,0.003,0.004,0.002,0.002,0.003
11/12/23 0:00,-12.024,0.002,0.005,0.001,0.002,0.003,-11.977,0.001,0.004,0.001,0.002,0.003
11/12/23 4:57,-12.023,0.001,0.002,0.001,0.004,0.001,-11.976,0.002,0.002,0.002,0.005,0.001
11/12/23 5:12,-12.024,0.001,0.002,0.001,0.002,0.003,-11.976,0.001,0.002,0.001,0.002,0.001
11/12/23 7:52,-12.023,0.002,0.003,0.001,0.004,0.001,-11.977,0.003,0.004,0.002,0.005,0.003
11/12/23 10:01,-12.023,0.001,0.002,0.001,0.002,0.001,-11.977,0.004,0.002,0.003,0.003,0.004
11/12/23 14:28,-12.024,0.003,0.004,0.002,0.005,0.003,-11.976,0.001,0.005,0.001,0.006,0.001
11/12/23 16:34,-12.024,0.002,0.005,0.001,0.005,0.003,-11.976,0.003,0.005,0.002,0.007,0.003
11/12/23 18:55,-12.023,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
11/12/23 19:50,-12.023,0.001,0.002,0.001,0.006,0.003,-11.977,0.001,0.002,0.001,0.002,0.003
11/12/23 23:21,-12.024,0.002,0.003,0.001,0.002,0.001,-11.976,0.003,0.004,0.002,0.005,0.001
11/13/23 1:54,-12.023,0.008,0.008,0.006,0.002,0.008,-11.977,0.001,0.002,0.001,0.014,0.001
11/13/23 4:14,-12.024,0.001,0.002,0.001,0.012,0.001,-11.976,0.011,0.01,0.008,0.002,0.01
11/13/23 6:18,-12.024,0.005,0.002,0.004,0.002,0.005,-11.976,0.008,0.002,0.005,0.002,0.007
11/13/23 7:26,-12.023,0.001,0.006,0,0.009,0.001,-11.977,0.001,0.008,0.001,0.011,0.001
11/13/23 10:40,-12.023,0.001,0.012,0.001,0.019,0.001,-11.976,0.001,0.012,0.001,0.021,0.006
11/13/23 14:21,-12.027,0.005,0.002,0.003,0.002,0.006,-11.981,0.007,0.002,0.005,0.002,0.001
